time,mRegistered,mTimeStamp,mPci,mTac,mEarfcn,mMcc+mMnc,ss,rsrp,rsrq,activity,nextAP,handoverOccured,max_ss,max_rsrp,max_rsrq,diff_in_ss,diff_in_rsrp,diff_in_rsrq
12-03 19:53:48.993,YES,12459409857592,116,16185,2300,310260,15,-111,-7,STILL,116.0,0,8,-125,-18,7,14,11
12-03 19:53:51.458,YES,12461930039614,116,16185,2300,310260,18,-109,-10,STILL,116.0,0,11,-121,-14,7,12,4
12-03 19:53:53.962,YES,12464423547415,116,16185,2300,310260,18,-107,-8,STILL,116.0,0,10,-119,-16,8,12,8
12-03 19:53:56.419,YES,12466550433356,116,16185,2300,310260,22,-101,-10,STILL,116.0,0,13,-110,-14,9,9,4
12-03 19:53:58.513,YES,12468938449166,116,16185,2300,310260,21,-101,-10,STILL,116.0,0,14,-109,-15,7,8,5
12-03 19:54:00.997,YES,12471444193531,116,16185,2300,310260,21,-104,-11,STILL,116.0,0,15,-109,-15,6,5,4
12-03 19:54:03.481,YES,12473942486436,116,16185,2300,310260,20,-108,-12,STILL,116.0,0,13,-113,-14,7,5,2
12-03 19:54:05.936,YES,12476064782585,116,16185,2300,310260,21,-104,-9,WALKING,116.0,0,15,-104,-11,6,0,2
12-03 19:54:07.918,YES,12478420867090,116,16185,2300,310260,21,-107,-11,WALKING,116.0,0,15,-107,-15,6,0,4
12-03 19:54:09.991,YES,12480453102345,116,16185,2300,310260,20,-108,-15,WALKING,116.0,0,13,-112,-14,7,4,-1
12-03 19:54:12.498,YES,12482959232959,116,16185,2300,310260,19,-108,-12,WALKING,116.0,0,13,-112,-15,6,4,3
12-03 19:54:14.983,YES,12485447307686,116,16185,2300,310260,20,-107,-12,WALKING,116.0,0,14,-104,-9,6,-3,-3
12-03 19:54:17.524,YES,12487990136168,116,16185,2300,310260,21,-109,-17,WALKING,99.0,1,15,-101,-8,6,-8,-9
12-03 19:54:20.010,YES,12490479250948,99,16185,2300,310260,25,-93,-8,WALKING,99.0,0,17,-107,-16,8,14,8
12-03 19:54:22.521,YES,12492980556405,99,16185,2300,310260,28,-87,-9,WALKING,99.0,0,20,-100,-16,8,13,7
12-03 19:54:25.023,YES,12495479056914,99,16185,2300,310260,31,-84,-12,WALKING,99.0,0,24,-95,-16,7,11,4
12-03 19:54:27.547,YES,12497991485029,99,16185,2300,310260,30,-83,-8,WALKING,99.0,0,23,-96,-16,7,13,8
12-03 19:54:30.031,YES,12500497130123,99,16185,2300,310260,25,-94,-10,WALKING,99.0,0,18,-104,-16,7,10,6
12-03 19:54:32.539,YES,12503008898081,99,16185,2300,310260,24,-97,-10,WALKING,99.0,0,17,-107,-16,7,10,6
12-03 19:54:35.063,YES,12505516632758,99,16185,2300,310260,23,-99,-11,WALKING,99.0,0,16,-107,-16,7,8,5
12-03 19:54:37.567,YES,12508015642018,99,16185,2300,310260,23,-99,-11,WALKING,99.0,0,16,-109,-17,7,10,6
12-03 19:54:40.061,YES,12510527911070,99,16185,2300,310260,23,-102,-11,WALKING,99.0,0,17,-103,-14,6,1,3
12-03 19:54:42.567,YES,12513024041058,99,16185,2300,310260,25,-100,-15,WALKING,99.0,0,17,-106,-15,8,6,0
12-03 19:54:45.174,YES,12515611785326,99,16185,2300,310260,21,-103,-10,WALKING,99.0,0,14,-112,-17,7,9,7
12-03 19:54:47.580,YES,12518038872183,99,16185,2300,310260,23,-103,-13,WALKING,99.0,0,16,-107,-13,7,4,0
12-03 19:54:50.087,YES,12520548976808,99,16185,2300,310260,20,-104,-10,WALKING,99.0,0,16,-106,-14,4,2,4
12-03 19:54:52.607,YES,12523053020911,99,16185,2300,310260,24,-103,-15,WALKING,99.0,0,19,-106,-14,5,3,-1
12-03 19:54:55.112,YES,12525566577099,99,16185,2300,310260,24,-102,-16,WALKING,99.0,0,16,-110,-18,8,8,2
12-03 19:54:57.543,YES,12528038880575,99,16185,2300,310260,22,-106,-16,WALKING,99.0,0,16,-106,-13,6,0,-3
12-03 19:54:59.621,YES,12530073398382,99,16185,2300,310260,25,-104,-19,WALKING,99.0,0,17,-101,-12,8,-3,-7
12-03 19:55:02.135,YES,12532568120245,99,16185,2300,310260,26,-106,-20,WALKING,44.0,1,18,-106,-14,8,0,-6
12-03 19:55:04.638,YES,12535073726692,44,16185,2300,310260,25,-101,-14,WALKING,44.0,0,25,-107,-20,0,6,6
12-03 19:55:07.114,YES,12537590854287,44,16185,2300,310260,26,-95,-12,WALKING,44.0,0,18,-104,-18,8,9,6
12-03 19:55:09.603,YES,12540078411774,44,16185,2300,310260,26,-97,-14,WALKING,44.0,0,19,-107,-19,7,10,5
12-03 19:55:12.105,YES,12542590300253,44,16185,2300,310260,27,-96,-15,WALKING,44.0,0,20,-104,-20,7,8,5
12-03 19:55:14.618,YES,12545092876961,44,16185,2300,310260,24,-100,-13,WALKING,44.0,0,18,-109,-19,6,9,6
12-03 19:55:17.172,YES,12547653839820,44,16185,2300,310260,24,-102,-15,WALKING,44.0,0,18,-104,-16,6,2,1
12-03 19:55:19.623,YES,12550107402721,44,16185,2300,310260,24,-101,-16,WALKING,44.0,0,19,-105,-20,5,4,4
12-03 19:55:22.151,YES,12552611752450,44,16185,2300,310260,26,-99,-17,WALKING,44.0,0,18,-104,-16,8,5,-1
12-03 19:55:24.642,YES,12555113484782,44,16185,2300,310260,25,-97,-14,WALKING,44.0,0,18,-105,-19,7,8,5
12-03 19:55:27.123,YES,12557611480083,44,16185,2300,310260,26,-95,-14,WALKING,44.0,0,19,-106,-20,7,11,6
12-03 19:55:29.661,YES,12560135171949,44,16185,2300,310260,25,-99,-14,WALKING,44.0,0,19,-106,-20,6,7,6
12-03 19:55:32.190,YES,12562649873866,44,16185,2300,310260,25,-99,-15,WALKING,44.0,0,18,-108,-20,7,9,5
12-03 19:55:34.694,YES,12565162757033,44,16185,2300,310260,24,-100,-14,WALKING,44.0,0,18,-106,-17,6,6,3
12-03 19:55:37.184,YES,12567659879105,44,16185,2300,310260,26,-99,-16,WALKING,44.0,0,18,-100,-12,8,1,-4
12-03 19:55:39.725,YES,12570170453991,44,16185,2300,310260,26,-98,-15,WALKING,44.0,0,18,-104,-16,8,6,1
12-03 19:55:42.187,YES,12572672439136,44,16185,2300,310260,26,-97,-13,WALKING,44.0,0,20,-98,-15,6,1,2
12-03 19:55:44.703,YES,12575183824230,44,16185,2300,310260,25,-98,-14,WALKING,44.0,0,18,-106,-16,7,8,2
12-03 19:55:47.247,YES,12577693653021,44,16185,2300,310260,26,-95,-13,WALKING,44.0,0,18,-104,-14,8,9,1
12-03 19:55:49.760,YES,12580204981032,44,16185,2300,310260,28,-93,-15,WALKING,44.0,0,20,-98,-15,8,5,0
12-03 19:55:52.243,YES,12582704123468,44,16185,2300,310260,29,-92,-14,WALKING,44.0,0,23,-96,-19,6,4,5
12-03 19:55:54.762,YES,12585230714866,44,16185,2300,310260,26,-92,-8,WALKING,44.0,0,18,-102,-15,8,10,7
12-03 19:55:57.224,YES,12587703474383,44,16185,2300,310260,29,-87,-11,WALKING,44.0,0,23,-99,-12,6,12,1
12-03 19:55:59.751,YES,12590239507604,44,16185,2300,310260,28,-91,-12,WALKING,44.0,0,20,-102,-18,8,11,6
12-03 19:56:02.217,YES,12592708496080,44,16185,2300,310260,31,-82,-13,WALKING,44.0,0,26,-90,-17,5,8,4
12-03 19:56:04.763,YES,12595245393572,44,16185,2300,310260,31,-80,-15,WALKING,44.0,0,28,-86,-17,3,6,2
12-03 19:56:07.272,YES,12597740550591,44,16185,2300,310260,31,-78,-15,WALKING,44.0,0,29,-84,-18,2,6,3
12-03 19:56:09.780,YES,12600253749487,44,16185,2300,310260,31,-80,-15,WALKING,44.0,0,28,-87,-19,3,7,4
12-03 19:56:12.226,YES,12602492869190,44,16185,2300,310260,31,-81,-14,WALKING,44.0,0,27,-89,-19,4,8,5
12-03 19:56:14.285,YES,12604751430977,44,16185,2300,310260,31,-82,-9,WALKING,44.0,0,28,-88,-20,3,6,11
12-03 19:56:16.800,YES,12607277517687,44,16185,2300,310260,31,-84,-13,WALKING,44.0,0,26,-90,-18,5,6,5
12-03 19:56:19.287,YES,12609767031581,44,16185,2300,310260,31,-84,-11,WALKING,44.0,0,23,-100,-20,8,16,9
12-03 19:56:21.805,YES,12612280762040,44,16185,2300,310260,31,-82,-14,WALKING,44.0,0,28,-88,-20,3,6,6
12-03 19:56:24.257,YES,12614755693484,44,16185,2300,310260,28,-87,-9,WALKING,44.0,0,23,-95,-17,5,8,8
12-03 19:56:26.813,YES,12617285917174,44,16185,2300,310260,29,-87,-11,WALKING,44.0,0,25,-94,-20,4,7,9
12-03 19:56:29.281,YES,12619777463203,44,16185,2300,310260,30,-87,-12,WALKING,44.0,0,22,-97,-18,8,10,6
12-03 19:56:31.830,YES,12622296030433,44,16185,2300,310260,27,-89,-9,WALKING,44.0,0,20,-99,-17,7,10,8
12-03 19:56:34.313,YES,12624794676255,44,16185,2300,310260,28,-93,-16,WALKING,44.0,0,19,-105,-20,9,12,4
12-03 19:56:36.839,YES,12627319962027,44,16185,2300,310260,30,-87,-14,WALKING,44.0,0,24,-99,-20,6,12,6
12-03 19:56:39.357,YES,12629820540454,44,16185,2300,310260,27,-95,-15,WALKING,44.0,0,21,-102,-15,6,7,0
12-03 19:56:41.877,YES,12632331810339,44,16185,2300,310260,27,-94,-13,WALKING,44.0,0,19,-103,-16,8,9,3
12-03 19:56:44.353,YES,12634824935223,44,16185,2300,310260,31,-86,-15,WALKING,44.0,0,25,-92,-19,6,6,4
12-03 19:56:46.868,YES,12637340037505,44,16185,2300,310260,27,-94,-14,WALKING,44.0,0,19,-104,-19,8,10,5
12-03 19:56:49.332,YES,12639812739678,44,16185,2300,310260,30,-90,-15,WALKING,44.0,0,24,-94,-19,6,4,4
12-03 19:56:51.947,YES,12642360520245,44,16185,2300,310260,30,-88,-13,WALKING,44.0,0,22,-97,-15,8,9,2
12-03 19:56:54.385,YES,12644839191585,44,16185,2300,310260,29,-90,-12,WALKING,44.0,0,22,-100,-19,7,10,7
12-03 19:56:56.941,YES,12647359160013,44,16185,2300,310260,26,-94,-11,WALKING,44.0,0,19,-99,-12,7,5,1
12-03 19:56:59.385,YES,12649853359220,44,16185,2300,310260,28,-92,-15,WALKING,44.0,0,21,-100,-19,7,8,4
12-03 19:57:01.945,YES,12652378136242,44,16185,2300,310260,28,-89,-12,WALKING,44.0,0,22,-96,-17,6,7,5
12-03 19:57:04.383,YES,12654854490239,44,16185,2300,310260,31,-83,-14,WALKING,44.0,0,25,-93,-19,6,10,5
12-03 19:57:06.837,YES,12657340990435,44,16185,2300,310260,31,-83,-16,WALKING,44.0,0,27,-89,-20,4,6,4
12-03 19:57:08.975,YES,12659379464544,44,16185,2300,310260,31,-81,-11,WALKING,44.0,0,27,-90,-20,4,9,9
12-03 19:57:11.419,YES,12661880344897,44,16185,2300,310260,31,-76,-8,WALKING,44.0,0,0,-1000,-1000,31,924,992
12-03 19:57:13.873,YES,12663988189118,44,16185,2300,310260,31,-81,-13,WALKING,44.0,0,0,-1000,-1000,31,919,987
12-03 19:57:15.917,YES,12666389523784,44,16185,2300,310260,31,-74,-13,WALKING,44.0,0,0,-1000,-1000,31,926,987
12-03 19:57:18.439,YES,12668897756482,44,16185,2300,310260,31,-84,-10,WALKING,44.0,0,0,-1000,-1000,31,916,990
12-03 19:57:20.934,YES,12671394875376,44,16185,2300,310260,31,-82,-14,WALKING,44.0,0,0,-1000,-1000,31,918,986
12-03 19:57:23.493,YES,12673917608128,44,16185,2300,310260,31,-75,-15,WALKING,44.0,0,0,-1000,-1000,31,925,985
12-03 19:57:25.939,YES,12676390993582,44,16185,2300,310260,31,-77,-15,WALKING,44.0,0,0,-1000,-1000,31,923,985
12-03 19:57:28.369,YES,12678675997925,44,16185,2300,310260,31,-81,-15,WALKING,44.0,0,0,-1000,-1000,31,919,985
12-03 19:57:30.439,YES,12680910923929,44,16185,2300,310260,31,-80,-13,WALKING,44.0,0,0,-1000,-1000,31,920,987
12-03 19:57:32.985,YES,12683461266631,44,16185,2300,310260,31,-82,-8,WALKING,44.0,0,0,-1000,-1000,31,918,992
12-03 19:57:35.428,YES,12685917070834,44,16185,2300,310260,31,-82,-9,WALKING,44.0,0,0,-1000,-1000,31,918,991
12-03 19:57:37.979,YES,12688471251557,44,16185,2300,310260,31,-81,-15,WALKING,44.0,0,0,-1000,-1000,31,919,985
12-03 19:57:40.476,YES,12690946666439,44,16185,2300,310260,31,-77,-15,WALKING,44.0,0,0,-1000,-1000,31,923,985
12-03 19:57:43.011,YES,12693491203880,44,16185,2300,310260,31,-73,-10,WALKING,44.0,0,0,-1000,-1000,31,927,990
12-03 19:57:45.482,YES,12695953638604,44,16185,2300,310260,31,-71,-14,WALKING,44.0,0,0,-1000,-1000,31,929,986
12-03 19:57:48.020,YES,12698492402972,44,16185,2300,310260,31,-70,-14,WALKING,44.0,0,0,-1000,-1000,31,930,986
12-03 19:57:50.424,YES,12700854868624,44,16185,2300,310260,31,-71,-15,WALKING,44.0,0,0,-1000,-1000,31,929,985
12-03 19:57:52.443,YES,12702939602842,44,16185,2300,310260,31,-73,-13,WALKING,44.0,0,0,-1000,-1000,31,927,987
12-03 19:57:54.500,YES,12704973818722,44,16185,2300,310260,31,-72,-12,WALKING,44.0,0,0,-1000,-1000,31,928,988
12-03 19:57:57.017,YES,12707504774755,44,16185,2300,310260,29,-89,-14,WALKING,44.0,0,0,-1000,-1000,29,911,986
12-03 19:57:59.564,YES,12710043423758,44,16185,2300,310260,30,-89,-16,WALKING,44.0,0,0,-1000,-1000,30,911,984
12-03 19:58:02.012,YES,12712488274991,44,16185,2300,310260,31,-85,-16,WALKING,44.0,0,0,-1000,-1000,31,915,984
12-03 19:58:04.217,YES,12714704259014,44,16185,2300,310260,29,-91,-16,WALKING,44.0,0,0,-1000,-1000,29,909,984
12-03 19:58:09.603,YES,12715541093680,44,16185,2300,310260,27,-89,-8,WALKING,44.0,0,0,-1000,-1000,27,911,992
12-03 19:58:15.655,YES,12716405143454,44,16185,2300,310260,26,-92,-10,WALKING,44.0,0,0,-1000,-1000,26,908,990
12-03 19:58:21.526,YES,12717097811388,44,16185,2300,310260,30,-91,-16,WALKING,44.0,0,0,-1000,-1000,30,909,984
12-03 19:58:27.634,YES,12717626107378,44,16185,2300,310260,28,-91,-12,WALKING,44.0,0,0,-1000,-1000,28,909,988
12-03 19:58:33.575,YES,12718026549918,44,16185,2300,310260,25,-94,-10,WALKING,44.0,0,0,-1000,-1000,25,906,990
12-03 19:58:39.664,YES,12718501880017,44,16185,2300,310260,29,-93,-16,WALKING,44.0,0,0,-1000,-1000,29,907,984
12-03 19:58:51.519,YES,12719112385755,44,16185,2300,310260,25,-99,-16,WALKING,44.0,0,0,-1000,-1000,25,901,984
12-03 19:58:57.617,YES,12719563200748,44,16185,2300,310260,25,-95,-8,WALKING,44.0,0,0,-1000,-1000,25,905,992
12-03 19:58:59.674,YES,12721626028922,44,16185,2300,310260,26,-96,-14,WALKING,44.0,0,18,-107,-20,8,11,6
12-03 19:59:02.180,YES,12724129744588,44,16185,2300,310260,22,-102,-10,WALKING,44.0,0,16,-108,-16,6,6,6
12-03 19:59:04.696,YES,12726640523172,44,16185,2300,310260,21,-103,-11,WALKING,44.0,0,18,-108,-20,3,5,9
12-03 19:59:10.603,YES,12728334054538,44,16185,2300,310260,21,-105,-12,WALKING,44.0,0,15,-113,-19,6,8,7
12-03 19:59:14.810,YES,12728931790483,44,16185,2300,310260,21,-102,-10,WALKING,44.0,0,14,-111,-17,7,9,7
12-03 19:59:17.175,YES,12731290432854,44,16185,2300,310260,26,-96,-14,WALKING,44.0,0,21,-99,-14,5,3,0
12-03 19:59:21.583,YES,12731732323471,44,16185,2300,310260,28,-93,-15,WALKING,44.0,0,21,-100,-18,7,7,3
12-03 19:59:33.516,YES,12732379030306,44,16185,2300,310260,28,-94,-17,WALKING,434.0,1,22,-91,-11,6,-3,-6
12-03 19:59:39.641,YES,12732761451854,434,16185,2300,310260,29,-91,-13,WALKING,434.0,0,23,-98,-20,6,7,7
12-03 19:59:51.516,YES,12734468169628,434,16185,2300,310260,28,-96,-17,WALKING,434.0,0,21,-97,-15,7,1,-2
12-03 19:59:57.691,YES,12734850057479,434,16185,2300,310260,26,-99,-17,WALKING,434.0,0,20,-95,-13,6,-4,-4
12-03 19:59:59.719,YES,12736976572639,434,16185,2300,310260,29,-93,-15,WALKING,434.0,0,23,-95,-18,6,2,3
12-03 20:00:02.820,YES,12739267566669,434,16185,2300,310260,29,-95,-20,WALKING,434.0,0,21,-98,-17,8,3,-3
12-03 20:00:05.325,YES,12741752340667,434,16185,2300,310260,27,-97,-18,WALKING,434.0,0,18,-100,-14,9,3,-4
12-03 20:00:08.037,YES,12743684477734,434,16185,2300,310260,26,-97,-11,WALKING,434.0,0,20,-93,-10,6,-4,-1
12-03 20:00:10.547,YES,12745557912139,434,16185,2300,310260,29,-97,-20,WALKING,434.0,0,21,-91,-11,8,-6,-9
12-03 20:00:16.638,YES,12747085025365,434,16185,2300,310260,31,-89,-17,WALKING,434.0,0,24,-89,-13,7,0,-4
12-03 20:00:21.583,YES,12748394553516,434,16185,2300,310260,30,-93,-13,WALKING,434.0,0,24,-93,-18,6,0,5
12-03 20:00:33.516,YES,12748989801700,434,16185,2300,310260,31,-86,-13,WALKING,434.0,0,26,-88,-15,5,2,2
12-03 20:00:34.034,YES,12748999912639,434,16185,2300,310260,31,-86,-13,WALKING,44.0,1,26,-88,-15,5,2,2
12-03 20:00:45.539,YES,12750163991661,44,16185,2300,310260,31,-80,-14,WALKING,44.0,0,26,-92,-19,5,12,5
12-03 20:00:46.146,YES,12750184935153,44,16185,2300,310260,31,-80,-14,WALKING,44.0,0,26,-92,-19,5,12,5
12-03 20:00:51.622,YES,12751186903742,44,16185,2300,310260,31,-74,-13,WALKING,44.0,0,30,-82,-16,1,8,3
12-03 20:01:03.531,YES,12751864704851,44,16185,2300,310260,31,-73,-15,WALKING,44.0,0,30,-82,-16,1,9,1
12-03 20:01:04.026,YES,12751880464696,44,16185,2300,310260,31,-73,-15,WALKING,44.0,0,30,-82,-16,1,9,1
12-03 20:01:06.061,YES,12754370230622,44,16185,2300,310260,31,-73,-11,WALKING,44.0,0,30,-82,-16,1,9,5
12-03 20:01:08.979,YES,12756275532791,44,16185,2300,310260,31,-75,-12,WALKING,44.0,0,30,-82,-16,1,7,4
12-03 20:01:11.098,YES,12758405059565,44,16185,2300,310260,31,-73,-10,WALKING,44.0,0,30,-82,-16,1,9,6
12-03 20:01:13.318,YES,12760086872858,44,16185,2300,310260,31,-76,-15,WALKING,44.0,0,30,-82,-16,1,6,1
12-03 20:01:15.791,YES,12762278250784,44,16185,2300,310260,31,-77,-15,WALKING,44.0,0,30,-82,-16,1,5,1
12-03 20:01:21.559,YES,12763556515755,44,16185,2300,310260,31,-79,-10,WALKING,44.0,0,30,-82,-16,1,3,6
12-03 20:01:23.934,YES,12765716510294,44,16185,2300,310260,31,-73,-12,STILL,44.0,0,0,-1000,-1000,31,927,988
12-03 20:01:28.598,YES,12767444777028,44,16185,2300,310260,31,-77,-13,STILL,44.0,0,0,-1000,-1000,31,923,987
12-03 20:01:40.545,YES,12768644158866,44,16185,2300,310260,29,-89,-12,STILL,44.0,0,22,-95,-15,7,6,3
12-03 20:01:46.520,YES,12768976651556,44,16185,2300,310260,29,-87,-11,STILL,44.0,0,21,-94,-14,8,7,3
12-03 20:01:51.821,YES,12769481127127,44,16185,2300,310260,30,-89,-13,STILL,44.0,0,24,-89,-15,6,0,2
12-03 20:01:54.317,YES,12771642956405,44,16185,2300,310260,29,-91,-13,WALKING,44.0,0,22,-98,-17,7,7,4
