time,mRegistered,mTimeStamp,mPci,mTac,mEarfcn,mMcc+mMnc,ss,rsrp,rsrq,activity,nextAP,handoverOccured,max_ss,max_rsrp,max_rsrq,diff_in_ss,diff_in_rsrp,diff_in_rsrq
11-22 12:58:42.553,YES,173652687465262,406,34624,850,310410,22,-101,-10,UNKNOWN,406.0,0,16,-109,-17,6,8,7
11-22 12:58:42.857,YES,173654714849943,406,34624,850,310410,20,-109,-15,UNKNOWN,406.0,0,14,-113,-18,6,4,3
11-22 12:58:45.125,YES,173656980776887,406,34624,850,310410,22,-105,-16,UNKNOWN,406.0,0,16,-110,-19,6,5,3
11-22 12:58:47.621,YES,173659480101824,406,34624,850,310410,22,-106,-15,UNKNOWN,406.0,0,15,-111,-19,7,5,4
11-22 12:58:50.118,YES,173661688506002,406,34624,850,310410,23,-104,-15,UNKNOWN,406.0,0,16,-110,-20,7,6,5
11-22 12:58:52.132,YES,173663983740866,406,34624,850,310410,23,-105,-16,UNKNOWN,406.0,0,17,-109,-20,6,4,4
11-22 12:58:54.568,YES,173665995429243,406,34624,850,310410,22,-106,-14,UNKNOWN,406.0,0,15,-113,-20,7,7,6
11-22 12:58:56.577,YES,173668435827507,406,34624,850,310410,20,-106,-12,UNKNOWN,406.0,0,13,-114,-17,7,8,5
11-22 12:58:58.639,YES,173670493497244,406,34624,850,310410,18,-107,-10,UNKNOWN,406.0,0,12,-117,-18,6,10,8
11-22 12:59:01.078,YES,173672683593972,406,34624,850,310410,20,-106,-11,UNKNOWN,406.0,0,12,-113,-15,8,7,4
11-22 12:59:03.081,YES,173674692861412,406,34624,850,310410,19,-107,-10,UNKNOWN,406.0,0,13,-114,-17,6,7,7
11-22 12:59:05.089,YES,173676947083616,406,34624,850,310410,21,-103,-10,UNKNOWN,406.0,0,14,-115,-15,7,12,5
11-22 12:59:07.130,YES,173678973129130,406,34624,850,310410,21,-102,-10,UNKNOWN,406.0,0,14,-115,-20,7,13,10
11-22 12:59:09.192,YES,173681041641159,406,34624,850,310410,21,-104,-11,UNKNOWN,406.0,0,14,-114,-19,7,10,8
11-22 12:59:11.628,YES,173683474043797,406,34624,850,310410,21,-103,-10,UNKNOWN,406.0,0,14,-114,-18,7,11,8
11-22 12:59:13.635,YES,173685493988113,406,34624,850,310410,21,-101,-10,UNKNOWN,406.0,0,14,-115,-18,7,14,8
11-22 12:59:16.090,YES,173687684981769,406,34624,850,310410,19,-108,-12,UNKNOWN,406.0,0,12,-116,-17,7,8,5
11-22 12:59:18.123,YES,173689729179941,406,34624,850,310410,18,-107,-9,UNKNOWN,406.0,0,10,-119,-17,8,12,8
11-22 12:59:20.149,YES,173691997300792,406,34624,850,310410,18,-110,-10,UNKNOWN,406.0,0,11,-116,-16,7,6,6
11-22 12:59:22.617,YES,173694473009372,406,34624,850,310410,18,-109,-11,UNKNOWN,406.0,0,13,-117,-18,5,8,7
11-22 12:59:24.659,YES,173696503593949,406,34624,850,310410,17,-111,-10,UNKNOWN,406.0,0,10,-117,-15,7,6,5
11-22 12:59:26.692,YES,173698541520142,406,34624,850,310410,17,-112,-11,UNKNOWN,406.0,0,11,-117,-17,6,5,6
11-22 12:59:29.114,YES,173700908262669,406,34624,850,310410,18,-109,-9,UNKNOWN,406.0,0,11,-117,-16,7,8,7
11-22 12:59:31.173,YES,173703014610015,406,34624,850,310410,17,-113,-11,UNKNOWN,406.0,0,9,-117,-13,8,4,2
11-22 12:59:33.213,YES,173705060616208,406,34624,850,310410,15,-115,-11,UNKNOWN,406.0,0,8,-123,-17,7,8,6
11-22 12:59:35.239,YES,173707088523077,406,34624,850,310410,15,-118,-13,UNKNOWN,406.0,0,8,-125,-17,7,7,4
11-22 12:59:37.719,YES,173709563907594,406,34624,850,310410,17,-115,-13,UNKNOWN,406.0,0,10,-126,-20,7,11,7
11-22 12:59:39.759,YES,173711606350714,406,34624,850,310410,16,-114,-11,UNKNOWN,406.0,0,8,-127,-18,8,13,7
11-22 12:59:42.231,YES,173714080478929,406,34624,850,310410,15,-114,-11,UNKNOWN,406.0,0,8,-126,-18,7,12,7
11-22 12:59:44.286,YES,173716129092050,406,34624,850,310410,16,-115,-13,UNKNOWN,406.0,0,7,-125,-17,9,10,4
11-22 12:59:46.758,YES,173718605234120,406,34624,850,310410,14,-114,-9,UNKNOWN,406.0,0,7,-127,-17,7,13,8
11-22 12:59:48.802,YES,173720651445001,406,34624,850,310410,16,-114,-11,UNKNOWN,406.0,0,0,-1000,-1000,16,886,989
11-22 12:59:51.281,YES,173723128971550,406,34624,850,310410,16,-113,-11,UNKNOWN,406.0,0,8,-126,-18,8,13,7
11-22 12:59:53.360,YES,173725210598580,406,34624,850,310410,16,-112,-10,UNKNOWN,406.0,0,9,-124,-19,7,12,9
11-22 12:59:55.398,YES,173727243123001,406,34624,850,310410,16,-109,-7,UNKNOWN,406.0,0,8,-124,-16,8,15,9
11-22 13:00:01.009,YES,173728506212294,406,34624,850,310410,16,-109,-7,UNKNOWN,406.0,0,8,-122,-15,8,13,8
11-22 13:00:08.041,YES,173729605806622,406,34624,850,310410,20,-107,-10,UNKNOWN,406.0,0,14,-112,-17,6,5,7
11-22 13:00:10.097,YES,173731677164328,406,34624,850,310410,19,-108,-11,UNKNOWN,406.0,0,13,-118,-20,6,10,9
11-22 13:00:12.139,YES,173733721141980,406,34624,850,310410,20,-106,-10,UNKNOWN,406.0,0,13,-114,-17,7,8,7
11-22 13:00:19.956,YES,173735728369628,406,34624,850,310410,21,-103,-12,UNKNOWN,406.0,0,14,-113,-16,7,10,4
11-22 13:00:26.090,YES,173736109248207,406,34624,850,310410,24,-98,-12,UNKNOWN,406.0,0,0,-1000,-1000,24,902,988
11-22 13:00:28.155,YES,173738259828213,406,34624,850,310410,24,-96,-8,UNKNOWN,406.0,0,0,-1000,-1000,24,904,992
11-22 13:00:30.190,YES,173740311113730,406,34624,850,310410,26,-93,-9,UNKNOWN,406.0,0,0,-1000,-1000,26,907,991
11-22 13:00:32.243,YES,173742356317059,406,34624,850,310410,24,-97,-9,UNKNOWN,406.0,0,0,-1000,-1000,24,903,991
11-22 13:00:38.078,YES,173743336141063,406,34624,850,310410,27,-92,-13,UNKNOWN,406.0,0,0,-1000,-1000,27,908,987
11-22 13:00:40.824,YES,173743970744355,406,34624,850,310410,24,-96,-9,UNKNOWN,406.0,0,0,-1000,-1000,24,904,991
11-22 13:00:42.864,YES,173746008784766,406,34624,850,310410,25,-92,-9,WALKING,406.0,0,0,-1000,-1000,25,908,991
11-22 13:00:47.979,YES,173747251773796,406,34624,850,310410,27,-91,-9,WALKING,406.0,0,0,-1000,-1000,27,909,991
11-22 13:00:53.958,YES,173747627260553,406,34624,850,310410,26,-93,-12,WALKING,406.0,0,19,-102,-16,7,9,4
11-22 13:01:00.043,YES,173748034162937,406,34624,850,310410,24,-95,-7,WALKING,406.0,0,17,-106,-17,7,11,10
11-22 13:01:06.264,YES,173748404982974,406,34624,850,310410,25,-93,-9,WALKING,406.0,0,20,-99,-16,5,6,7
11-22 13:01:12.090,YES,173749084290385,406,34624,850,310410,24,-95,-9,WALKING,406.0,0,18,-106,-18,6,11,9
11-22 13:01:17.979,YES,173749480843550,406,34624,850,310410,26,-92,-10,WALKING,406.0,0,20,-102,-18,6,10,8
11-22 13:01:21.731,YES,173751836546232,406,34624,850,310410,27,-95,-14,WALKING,406.0,0,20,-104,-20,7,9,6
11-22 13:01:23.775,YES,173753879735446,406,34624,850,310410,24,-97,-9,WALKING,406.0,0,0,-1000,-1000,24,903,991
11-22 13:01:25.792,YES,173755619433745,406,34624,850,310410,25,-96,-9,WALKING,406.0,0,0,-1000,-1000,25,904,991
11-22 13:01:35.955,YES,173756228361045,406,34624,850,310410,25,-95,-11,WALKING,406.0,0,0,-1000,-1000,25,905,989
11-22 13:01:42.092,YES,173756566450037,406,34624,850,310410,29,-88,-11,WALKING,406.0,0,21,-98,-17,8,10,6
11-22 13:01:44.168,YES,173758781945414,406,34624,850,310410,28,-90,-12,WALKING,406.0,0,20,-100,-15,8,10,3
11-22 13:01:46.654,YES,173761264009151,406,34624,850,310410,31,-83,-13,WALKING,406.0,0,25,-93,-18,6,10,5
11-22 13:01:51.596,YES,173762891594052,406,34624,850,310410,28,-87,-9,WALKING,406.0,0,21,-99,-18,7,12,9
11-22 13:01:57.959,YES,173765068332082,406,34624,850,310410,29,-84,-8,WALKING,406.0,0,23,-99,-16,6,15,8
11-22 13:02:03.971,YES,173765598263228,406,34624,850,310410,28,-89,-9,WALKING,406.0,0,21,-100,-19,7,11,10
11-22 13:02:15.951,YES,173766229072927,406,34624,850,310410,29,-87,-9,WALKING,406.0,0,22,-97,-18,7,10,9
11-22 13:02:19.235,YES,173766725386413,406,34624,850,310410,29,-88,-10,WALKING,406.0,0,21,-99,-17,8,11,7
11-22 13:02:21.721,YES,173769222311766,406,34624,850,310410,30,-88,-13,WALKING,406.0,0,22,-93,-11,8,5,-2
11-22 13:02:23.757,YES,173771252059573,406,34624,850,310410,29,-88,-13,WALKING,406.0,0,23,-96,-19,6,8,6
11-22 13:02:25.787,YES,173773283111546,406,34624,850,310410,28,-88,-10,WALKING,406.0,0,21,-95,-13,7,7,3
11-22 13:02:32.998,YES,173775776984451,406,34624,850,310410,29,-91,-12,WALKING,406.0,0,21,-90,-9,8,-1,-3
11-22 13:02:39.066,YES,173776150734852,406,34624,850,310410,29,-92,-15,WALKING,406.0,0,22,-89,-9,7,-3,-6
11-22 13:02:41.125,YES,173778297135379,406,34624,850,310410,31,-92,-16,WALKING,413.0,1,23,-91,-13,8,-1,-3
11-22 13:02:45.010,YES,173778785892719,413,34624,850,310410,29,-88,-13,WALKING,413.0,0,31,0,0,-2,-88,-13
11-22 13:02:47.079,YES,173780844884539,413,34624,850,310410,30,-89,-14,WALKING,413.0,0,31,0,0,-1,-89,-14
11-22 13:02:51.967,YES,173781776536715,413,34624,850,310410,31,-87,-16,WALKING,413.0,0,31,0,0,0,-87,-16
11-22 13:02:58.055,YES,173782189875975,413,34624,850,310410,31,-87,-14,WALKING,413.0,0,31,0,0,0,-87,-14
11-22 13:03:03.973,YES,173783451708028,413,34624,850,310410,31,-77,-12,WALKING,413.0,0,31,0,0,0,-77,-12
11-22 13:03:10.093,YES,173783817308012,413,34624,850,310410,31,-85,-15,WALKING,413.0,0,31,0,0,0,-85,-15
11-22 13:03:15.956,YES,173784162927161,413,34624,850,310410,31,-85,-13,WALKING,413.0,0,31,0,0,0,-85,-13
11-22 13:03:22.045,YES,173785034435946,413,34624,850,310410,31,-85,-14,WALKING,413.0,0,31,0,0,0,-85,-14
11-22 13:03:34.007,YES,173785842222641,413,34624,850,310410,29,-87,-11,WALKING,413.0,0,31,0,0,-2,-87,-11
11-22 13:03:34.025,YES,173785863939049,413,34624,850,310410,29,-87,-11,WALKING,413.0,0,31,0,0,-2,-87,-11
11-22 13:03:36.075,YES,173787681529647,413,34624,850,310410,29,-89,-13,WALKING,413.0,0,31,0,0,-2,-89,-13
11-22 13:03:38.364,YES,173789055633482,413,34624,850,310410,28,-91,-13,WALKING,413.0,0,31,0,0,-3,-91,-13
11-22 13:03:40.762,YES,173791186123902,413,34624,850,310410,29,-89,-14,WALKING,413.0,0,31,0,0,-2,-89,-14
11-22 13:03:42.789,YES,173792464067728,413,34624,850,310410,29,-90,-14,WALKING,413.0,0,31,0,0,-2,-90,-14
11-22 13:03:44.823,YES,173794504294754,413,34624,850,310410,26,-92,-10,WALKING,413.0,0,31,0,0,-5,-92,-10
11-22 13:03:51.057,YES,173795218263835,413,34624,850,310410,26,-93,-11,WALKING,413.0,0,31,0,0,-5,-93,-11
11-22 13:03:53.536,YES,173797686859654,413,34624,850,310410,25,-93,-8,WALKING,413.0,0,31,0,0,-6,-93,-8
11-22 13:03:55.579,YES,173799730383399,413,34624,850,310410,26,-90,-8,WALKING,413.0,0,31,0,0,-5,-90,-8
11-22 13:03:57.749,YES,173801898910334,413,34624,850,310410,28,-90,-12,WALKING,413.0,0,31,0,0,-3,-90,-12
11-22 13:04:03.977,YES,173802619539937,413,34624,850,310410,30,-89,-14,WALKING,413.0,0,31,0,0,-1,-89,-14
11-22 13:04:10.981,YES,173804814778593,413,34624,850,310410,30,-87,-13,WALKING,413.0,0,31,0,0,-1,-87,-13
11-22 13:04:17.042,YES,173805330398332,413,34624,850,310410,31,-85,-15,WALKING,413.0,0,31,0,0,0,-85,-15
11-22 13:04:17.056,YES,173805339684844,413,34624,850,310410,31,-85,-15,WALKING,413.0,0,31,0,0,0,-85,-15
11-22 13:04:22.990,YES,173805879550158,413,34624,850,310410,31,-83,-13,WALKING,413.0,0,31,0,0,0,-83,-13
11-22 13:04:29.090,YES,173806228803682,413,34624,850,310410,31,-83,-12,WALKING,413.0,0,31,0,0,0,-83,-12
11-22 13:04:34.699,YES,173806640482681,413,34624,850,310410,31,-78,-14,WALKING,413.0,0,31,0,0,0,-78,-14
11-22 13:04:36.819,YES,173807494228548,413,34624,850,310410,31,-80,-14,WALKING,413.0,0,31,0,0,0,-80,-14
11-22 13:04:39.005,YES,173808943390984,413,34624,850,310410,31,-78,-12,WALKING,413.0,0,31,0,0,0,-78,-12
11-22 13:04:46.063,YES,173810987946083,413,34624,850,310410,31,-80,-13,WALKING,413.0,0,31,0,0,0,-80,-13
11-22 13:04:56.981,YES,173811682127090,413,34624,850,310410,31,-74,-15,WALKING,413.0,0,31,0,0,0,-74,-15
11-22 13:04:56.998,YES,173811700031050,413,34624,850,310410,31,-74,-15,WALKING,413.0,0,31,0,0,0,-74,-15
11-22 13:04:59.065,YES,173813767028600,413,34624,850,310410,31,-83,-12,WALKING,413.0,0,31,0,0,0,-83,-12
11-22 13:05:05.024,YES,173815336614017,413,34624,850,310410,31,-80,-11,WALKING,413.0,0,31,0,0,0,-80,-11
11-22 13:05:11.083,YES,173815734184264,413,34624,850,310410,31,-80,-14,WALKING,413.0,0,31,0,0,0,-80,-14
11-22 13:05:16.992,YES,173817036153092,413,34624,850,310410,31,-82,-12,WALKING,413.0,0,31,0,0,0,-82,-12
11-22 13:05:17.021,YES,173817048127989,413,34624,850,310410,31,-82,-12,WALKING,413.0,0,31,0,0,0,-82,-12
11-22 13:05:23.043,YES,173817469561417,413,34624,850,310410,31,-83,-13,WALKING,413.0,0,31,0,0,0,-83,-13
11-22 13:05:34.965,YES,173818170672163,413,34624,850,310410,31,-79,-11,WALKING,413.0,0,31,0,0,0,-79,-11
11-22 13:05:34.980,YES,173818179831435,413,34624,850,310410,31,-79,-11,WALKING,413.0,0,31,0,0,0,-79,-11
11-22 13:05:41.084,YES,173818550947462,413,34624,850,310410,31,-83,-11,WALKING,413.0,0,31,0,0,0,-83,-11
11-22 13:05:53.011,YES,173819447412603,413,34624,850,310410,31,-87,-14,WALKING,413.0,0,31,0,0,0,-87,-14
11-22 13:05:59.105,YES,173819789701075,413,34624,850,310410,29,-85,-10,WALKING,413.0,0,31,0,0,-2,-85,-10
11-22 13:06:01.137,YES,173821955088270,413,34624,850,310410,31,-81,-9,WALKING,413.0,0,31,0,0,0,-81,-9
11-22 13:06:06.076,YES,173822849685650,413,34624,850,310410,31,-87,-14,WALKING,413.0,0,31,0,0,0,-87,-14
11-22 13:06:12.008,YES,173823686551723,413,34624,850,310410,31,-85,-14,WALKING,413.0,0,31,0,0,0,-85,-14
11-22 13:06:18.112,YES,173825571134724,413,34624,850,310410,31,-83,-14,WALKING,413.0,0,31,0,0,0,-83,-14
11-22 13:06:23.964,YES,173825964670544,413,34624,850,310410,28,-89,-11,WALKING,413.0,0,31,0,0,-3,-89,-11
11-22 13:06:24.336,YES,173825974442368,413,34624,850,310410,28,-89,-11,WALKING,413.0,0,31,0,0,-3,-89,-11
11-22 13:06:30.017,YES,173826841337558,413,34624,850,310410,31,-85,-13,WALKING,413.0,0,31,0,0,0,-85,-13
11-22 13:06:36.146,YES,173827173742748,413,34624,850,310410,31,-80,-12,WALKING,413.0,0,31,0,0,0,-80,-12
11-22 13:06:41.970,YES,173828023911322,413,34624,850,310410,31,-81,-13,WALKING,413.0,0,31,0,0,0,-81,-13
11-22 13:06:48.034,YES,173828565284866,413,34624,850,310410,31,-81,-8,WALKING,413.0,0,31,0,0,0,-81,-8
11-22 13:06:54.336,YES,173830427805416,413,34624,850,310410,31,-79,-9,WALKING,413.0,0,31,0,0,0,-79,-9
11-22 13:06:56.767,YES,173831672503925,413,34624,850,310410,31,-82,-14,STILL,413.0,0,31,0,0,0,-82,-14
11-22 13:06:58.792,YES,173833744946111,413,34624,850,310410,31,-81,-14,STILL,413.0,0,31,0,0,0,-81,-14
11-22 13:07:04.061,YES,173835880582053,413,34624,850,310410,31,-87,-15,STILL,413.0,0,31,0,0,0,-87,-15
11-22 13:07:16.024,YES,173836723534897,413,34624,850,310410,31,-84,-14,STILL,413.0,0,31,0,0,0,-84,-14
11-22 13:07:22.076,YES,173837143709262,413,34624,850,310410,31,-84,-13,STILL,413.0,0,31,0,0,0,-84,-13
11-22 13:07:26.981,YES,173837688122858,413,34624,850,310410,31,-81,-15,STILL,413.0,0,31,0,0,0,-81,-15
11-22 13:07:32.975,YES,173838445414652,413,34624,850,310410,31,-86,-14,STILL,413.0,0,31,0,0,0,-86,-14
11-22 13:07:33.349,YES,173838465785383,413,34624,850,310410,31,-86,-14,STILL,413.0,0,31,0,0,0,-86,-14
11-22 13:07:38.981,YES,173840912230366,413,34624,850,310410,31,-85,-14,STILL,413.0,0,31,0,0,0,-85,-14
11-22 13:07:39.002,YES,173840927978545,413,34624,850,310410,31,-85,-14,STILL,413.0,0,31,0,0,0,-85,-14
11-22 13:07:45.024,YES,173841347390097,413,34624,850,310410,31,-82,-14,STILL,413.0,0,31,0,0,0,-82,-14
11-22 13:07:51.034,YES,173842231146123,413,34624,850,310410,31,-79,-13,STILL,413.0,0,31,0,0,0,-79,-13
11-22 13:07:56.975,YES,173842569811834,413,34624,850,310410,31,-80,-15,STILL,413.0,0,31,0,0,0,-80,-15
11-22 13:08:03.052,YES,173842968609686,413,34624,850,310410,31,-85,-12,STILL,413.0,0,31,0,0,0,-85,-12
11-22 13:08:09.142,YES,173843406194834,413,34624,850,310410,31,-83,-13,STILL,413.0,0,31,0,0,0,-83,-13
11-22 13:08:15.016,YES,173844311188518,413,34624,850,310410,30,-85,-12,STILL,413.0,0,31,0,0,-1,-85,-12
11-22 13:08:21.042,YES,173844831771851,413,34624,850,310410,31,-80,-11,STILL,413.0,0,31,0,0,0,-80,-11
11-22 13:08:26.968,YES,173846151122972,413,34624,850,310410,31,-78,-9,STILL,413.0,0,31,0,0,0,-78,-9
11-22 13:08:32.978,YES,173846611521195,413,34624,850,310410,31,-81,-11,STILL,413.0,0,31,0,0,0,-81,-11
11-22 13:08:44.997,YES,173848302911259,413,34624,850,310410,31,-71,-12,STILL,413.0,0,31,0,0,0,-71,-12
11-22 13:08:56.944,YES,173848656805201,413,34624,850,310410,31,-71,-12,STILL,413.0,0,31,0,0,0,-71,-12
11-22 13:08:56.987,YES,173849001103516,413,34624,850,310410,29,-87,-10,STILL,413.0,0,31,0,0,-2,-87,-10
11-22 13:08:59.275,YES,173851142052011,413,34624,850,310410,29,-90,-14,WALKING,413.0,0,31,0,0,-2,-90,-14
11-22 13:09:03.969,YES,173851996481783,413,34624,850,310410,26,-91,-9,WALKING,413.0,0,31,0,0,-5,-91,-9
11-22 13:09:15.959,YES,173852682232268,413,34624,850,310410,31,-87,-12,WALKING,413.0,0,31,0,0,0,-87,-12
11-22 13:09:21.980,YES,173853048532721,413,34624,850,310410,31,-84,-15,WALKING,413.0,0,31,0,0,0,-84,-15
11-22 13:09:31.958,YES,173853683036951,413,34624,850,310410,31,-81,-13,WALKING,413.0,0,31,0,0,0,-81,-13
11-22 13:09:34.457,YES,173856181204700,413,34624,850,310410,31,-81,-11,WALKING,413.0,0,31,0,0,0,-81,-11
11-22 13:09:38.970,YES,173857352270546,413,34624,850,310410,30,-87,-14,WALKING,413.0,0,31,0,0,-1,-87,-14
11-22 13:09:45.096,YES,173857700870997,413,34624,850,310410,31,-85,-12,WALKING,413.0,0,31,0,0,0,-85,-12
11-22 13:09:50.957,YES,173858051473324,413,34624,850,310410,31,-82,-15,WALKING,413.0,0,31,0,0,0,-82,-15
11-22 13:09:56.971,YES,173858427297372,413,34624,850,310410,31,-86,-14,WALKING,413.0,0,31,0,0,0,-86,-14
11-22 13:10:04.114,YES,173858768031468,413,34624,850,310410,31,-85,-13,WALKING,413.0,0,31,0,0,0,-85,-13
11-22 13:10:06.143,YES,173860940467726,413,34624,850,310410,29,-91,-14,WALKING,413.0,0,31,0,0,-2,-91,-14
11-22 13:10:08.289,YES,173861890115738,413,34624,850,310410,30,-88,-14,WALKING,413.0,0,31,0,0,-1,-88,-14
11-22 13:10:08.339,YES,173861909865219,413,34624,850,310410,30,-88,-14,STILL,413.0,0,31,0,0,-1,-88,-14
11-22 13:10:10.322,YES,173863934510212,413,34624,850,310410,30,-89,-13,STILL,413.0,0,31,0,0,-1,-89,-13
11-22 13:10:16.954,YES,173865076470899,413,34624,850,310410,29,-89,-10,STILL,413.0,0,31,0,0,-2,-89,-10
11-22 13:10:28.961,YES,173865744591226,413,34624,850,310410,31,-85,-13,STILL,413.0,0,31,0,0,0,-85,-13
11-22 13:10:34.951,YES,173866243982473,413,34624,850,310410,31,-84,-17,STILL,413.0,0,31,0,0,0,-84,-17
11-22 13:10:46.966,YES,173866907468685,413,34624,850,310410,31,-85,-13,STILL,413.0,0,31,0,0,0,-85,-13
11-22 13:10:52.957,YES,173867528510883,413,34624,850,310410,31,-83,-13,STILL,413.0,0,31,0,0,0,-83,-13
11-22 13:10:59.106,YES,173867875438157,413,34624,850,310410,31,-84,-14,STILL,413.0,0,31,0,0,0,-84,-14
11-22 13:11:10.958,YES,173868568271507,413,34624,850,310410,30,-88,-13,STILL,413.0,0,31,0,0,-1,-88,-13
11-22 13:11:17.081,YES,173868962779984,413,34624,850,310410,29,-91,-16,STILL,413.0,0,31,0,0,-2,-91,-16
11-22 13:11:22.957,YES,173869307339758,413,34624,850,310410,27,-92,-8,STILL,413.0,0,31,0,0,-4,-92,-8
11-22 13:11:28.957,YES,173869665094377,413,34624,850,310410,28,-91,-13,STILL,413.0,0,31,0,0,-3,-91,-13
11-22 13:11:35.080,YES,173870552504153,413,34624,850,310410,29,-89,-13,STILL,413.0,0,31,0,0,-2,-89,-13
11-22 13:11:46.974,YES,173871369798505,413,34624,850,310410,30,-89,-14,STILL,413.0,0,31,0,0,-1,-89,-14
11-22 13:11:46.986,YES,173871377320276,413,34624,850,310410,30,-89,-14,STILL,413.0,0,31,0,0,-1,-89,-14
11-22 13:11:53.030,YES,173871837858083,413,34624,850,310410,29,-90,-14,STILL,413.0,0,31,0,0,-2,-90,-14
11-22 13:11:59.386,YES,173872703277336,413,34624,850,310410,30,-86,-13,STILL,413.0,0,31,0,0,-1,-86,-13
11-22 13:12:05.012,YES,173874125287217,413,34624,850,310410,29,-90,-14,STILL,413.0,0,31,0,0,-2,-90,-14
11-22 13:12:11.040,YES,173874590006378,413,34624,850,310410,28,-90,-13,STILL,413.0,0,31,0,0,-3,-90,-13
11-22 13:12:13.098,YES,173876643996270,413,34624,850,310410,28,-89,-11,STILL,413.0,0,31,0,0,-3,-89,-11
11-22 13:12:19.034,YES,173877780978623,413,34624,850,310410,29,-89,-13,STILL,413.0,0,31,0,0,-2,-89,-13
11-22 13:12:25.005,YES,173878286201017,413,34624,850,310410,29,-88,-11,STILL,413.0,0,31,0,0,-2,-88,-11
11-22 13:12:31.036,YES,173878826336748,413,34624,850,310410,30,-88,-15,STILL,413.0,0,31,0,0,-1,-88,-15
11-22 13:12:31.066,YES,173878843417270,413,34624,850,310410,30,-88,-15,STILL,413.0,0,31,0,0,-1,-88,-15
11-22 13:12:36.954,YES,173880038290150,413,34624,850,310410,30,-88,-15,STILL,413.0,0,31,0,0,-1,-88,-15
11-22 13:12:40.974,YES,173880428808522,413,34624,850,310410,31,-84,-12,STILL,413.0,0,31,0,0,0,-84,-12
11-22 13:12:43.004,YES,173882447970129,413,34624,850,310410,30,-90,-15,STILL,413.0,0,31,0,0,-1,-90,-15
11-22 13:12:48.025,YES,173883141387021,413,34624,850,310410,29,-90,-15,STILL,413.0,0,31,0,0,-2,-90,-15
11-22 13:12:54.002,YES,173884479581530,413,34624,850,310410,29,-91,-15,STILL,413.0,0,31,0,0,-2,-91,-15
11-22 13:12:59.957,YES,173884822846668,413,34624,850,310410,28,-90,-12,STILL,413.0,0,31,0,0,-3,-90,-12
11-22 13:12:59.968,YES,173884829692294,413,34624,850,310410,28,-90,-12,STILL,413.0,0,31,0,0,-3,-90,-12
11-22 13:13:06.024,YES,173885292822444,413,34624,850,310410,30,-87,-14,STILL,413.0,0,31,0,0,-1,-87,-14
11-22 13:13:12.054,YES,173885659770918,413,34624,850,310410,29,-90,-13,STILL,413.0,0,31,0,0,-2,-90,-13
11-22 13:13:18.015,YES,173887002479333,413,34624,850,310410,30,-89,-14,STILL,413.0,0,31,0,0,-1,-89,-14
11-22 13:13:24.020,YES,173888977437498,413,34624,850,310410,29,-90,-14,STILL,413.0,0,31,0,0,-2,-90,-14
11-22 13:13:30.407,YES,173889828403625,413,34624,850,310410,30,-87,-14,STILL,413.0,0,31,0,0,-1,-87,-14
11-22 13:13:36.073,YES,173890794470075,413,34624,850,310410,30,-87,-13,STILL,413.0,0,31,0,0,-1,-87,-13
11-22 13:13:42.006,YES,173892733742769,413,34624,850,310410,28,-89,-11,STILL,413.0,0,31,0,0,-3,-89,-11
11-22 13:13:44.085,YES,173894806346829,413,34624,850,310410,30,-87,-14,STILL,413.0,0,31,0,0,-1,-87,-14
11-22 13:13:46.388,YES,173897106914663,413,34624,850,310410,30,-89,-14,STILL,413.0,0,31,0,0,-1,-89,-14
11-22 13:13:52.983,YES,173898214058106,413,34624,850,310410,29,-91,-14,STILL,413.0,0,31,0,0,-2,-91,-14
11-22 13:13:59.029,YES,173898706696332,413,34624,850,310410,28,-92,-13,STILL,413.0,0,31,0,0,-3,-92,-13
11-22 13:14:05.056,YES,173899213486799,413,34624,850,310410,28,-92,-13,STILL,413.0,0,31,0,0,-3,-92,-13
11-22 13:14:11.174,YES,173900051765841,413,34624,850,310410,28,-91,-14,STILL,413.0,0,31,0,0,-3,-91,-14
11-22 13:14:16.976,YES,173900475724529,413,34624,850,310410,29,-87,-12,STILL,413.0,0,31,0,0,-2,-87,-12
11-22 13:14:19.251,YES,173902740346109,413,34624,850,310410,29,-86,-11,STILL,413.0,0,31,0,0,-2,-86,-11
11-22 13:14:25.080,YES,173904876888978,413,34624,850,310410,29,-91,-15,STILL,413.0,0,31,0,0,-2,-91,-15
11-22 13:14:31.404,YES,173905236418077,413,34624,850,310410,31,-87,-14,STILL,413.0,0,31,0,0,0,-87,-14
11-22 13:14:37.335,YES,173906493102733,413,34624,850,310410,30,-90,-15,STILL,413.0,0,31,0,0,-1,-90,-15
11-22 13:14:43.054,YES,173907266837602,413,34624,850,310410,30,-88,-13,STILL,413.0,0,31,0,0,-1,-88,-13
11-22 13:14:54.961,YES,173908009159447,413,34624,850,310410,31,-83,-13,STILL,413.0,0,31,0,0,0,-83,-13
11-22 13:15:06.955,YES,173909083695126,413,34624,850,310410,28,-90,-10,STILL,413.0,0,31,0,0,-3,-90,-10
11-22 13:15:13.047,YES,173909496484126,413,34624,850,310410,31,-87,-14,STILL,413.0,0,31,0,0,0,-87,-14
11-22 13:15:24.959,YES,173910211429562,413,34624,850,310410,29,-90,-13,STILL,413.0,0,31,0,0,-2,-90,-13
11-22 13:15:31.044,YES,173910626211947,413,34624,850,310410,31,-83,-14,STILL,413.0,0,31,0,0,0,-83,-14
